Price,Serviced,Newly Built,Furnished,Bedrooms,Bathrooms,Toilets,Neighborhood,Type,City
290000000.0,0,1,0,6,6,7,Lekki Phase 1,Detached Duplex,Lekki
350000000.0,0,0,0,7,7,7,Lekki Phase 1,Semi Detached Duplex,Lekki
220000000.0,1,1,0,4,4,5,Old Ikoyi,Terraced Duplex,Ikoyi
60000000.0,0,0,0,4,4,5,Victoria Garden City,Terraced Duplex,Lekki
85000000.0,1,1,0,4,4,5,Ikate,Detached Duplex,Lekki
65000000.0,0,0,0,5,5,6,Ikate,Semi Detached Duplex,Lekki
53000000.0,0,1,0,4,4,5,Omole,Semi Detached Duplex,Ikeja
170000000.0,0,1,0,5,6,7,Ikota,Detached Duplex,Lekki
190000000.0,0,0,0,6,6,6,GRA,Detached Duplex,Ikeja
47000000.0,0,1,1,4,5,6,Ikate,Semi Detached Duplex,Lekki
260000000.0,0,1,0,5,5,5,Lekki Phase 1,Detached Duplex,Lekki
70000000.0,0,0,0,4,3,4,Chevron,Semi Detached Duplex,Lekki
220000000.0,0,0,1,4,4,5,Oniru,Detached Duplex,Victoria Island
43000000.0,0,1,0,3,3,4,Lekki Phase 2,Detached Duplex,Lekki
240000000.0,0,1,0,5,6,6,Lekki Phase 1,Detached Duplex,Lekki
65000000.0,1,1,0,4,5,5,Lekki Phase 2,Detached Duplex,Lekki
150000000.0,0,0,0,4,4,5,Other Ikoyi,Detached Duplex,Ikoyi
85000000.0,0,0,0,4,5,5,Chevron,Detached Duplex,Lekki
77000000.0,0,0,0,5,5,6,Chevron,Detached Duplex,Lekki
60000000.0,1,1,0,4,4,5,Lekki Phase 2,Detached Duplex,Lekki
15500000.0,0,0,0,3,3,4,Chevron,Detached Duplex,Lekki
40000000.0,0,0,0,4,4,6,Ikate,Terraced Duplex,Lekki
80000000.0,0,0,0,5,5,6,Adeniyi Jones,Terraced Duplex,Ikeja
270000000.0,0,0,0,5,5,6,Other Ikoyi,Detached Duplex,Ikoyi
170000000.0,0,0,0,4,4,4,Other Lekki,Detached Duplex,Lekki
55000000.0,0,0,0,4,4,5,Osapa London,Detached Duplex,Lekki
57000000.0,1,0,0,4,4,5,Chevron,Terraced Duplex,Lekki
70000000.0,0,0,0,4,4,4,Adeniyi Jones,Detached Duplex,Ikeja
90000000.0,0,1,0,5,5,6,Ikota,Detached Duplex,Lekki
76000000.0,1,1,0,4,4,5,Chevron,Semi Detached Duplex,Lekki
260000000.0,1,1,1,5,5,6,Lekki Phase 1,Detached Duplex,Lekki
350000000.0,0,1,0,4,4,5,Old Ikoyi,Detached Duplex,Ikoyi
38000000.0,0,0,0,3,3,4,Ikota,Detached Duplex,Lekki
185000000.0,0,1,1,5,6,6,GRA,Detached Duplex,Ikeja
280000000.0,0,1,1,5,5,6,Foreshore,Semi Detached Duplex,Ikoyi
38000000.0,0,1,1,3,4,4,Other Lekki,Semi Detached Duplex,Lekki
150000000.0,0,0,0,5,5,6,Ikota,Detached Duplex,Lekki
150000000.0,1,1,0,5,5,6,Victoria Garden City,Detached Duplex,Lekki
120000000.0,0,1,1,5,5,6,Oniru,Terraced Duplex,Victoria Island
70000000.0,0,0,0,4,4,5,Ologolo,Detached Duplex,Lekki
250000000.0,0,0,0,5,5,6,Lekki Phase 1,Semi Detached Duplex,Lekki
93000000.0,0,0,0,5,5,6,Chevron,Detached Duplex,Lekki
45000000.0,1,0,0,2,2,3,Ikate,Semi Detached Duplex,Lekki
110000000.0,0,1,0,5,5,6,Victoria Garden City,Detached Duplex,Lekki
105000000.0,0,1,0,5,5,6,Chevron,Detached Duplex,Lekki
80000000.0,0,0,0,5,5,6,Agungi,Semi Detached Duplex,Lekki
75000000.0,1,1,1,4,5,5,Ikate,Terraced Duplex,Lekki
230000000.0,0,1,1,5,5,6,Ikota,Detached Duplex,Lekki
85000000.0,0,1,0,4,4,5,Chevron,Semi Detached Duplex,Lekki
50000000.0,1,1,1,4,5,5,Ikota,Terraced Duplex,Lekki
400000000.0,0,0,0,5,6,6,Other Ikoyi,Detached Duplex,Ikoyi
85000000.0,0,1,1,4,4,5,Chevron,Semi Detached Duplex,Lekki
100000000.0,1,1,0,4,4,5,Chevron,Semi Detached Duplex,Lekki
280000000.0,1,1,0,5,5,5,Oniru,Detached Duplex,Victoria Island
65000000.0,0,0,0,4,4,5,Awolowo Way,Semi Detached Duplex,Ikeja
130000000.0,0,1,1,5,6,6,GRA,Detached Duplex,Ikeja
47000000.0,0,0,0,5,5,6,Other Ikeja,Detached Duplex,Ikeja
100000000.0,0,0,0,4,4,5,Adeniyi Jones,Terraced Duplex,Ikeja
185000000.0,0,0,0,4,4,5,Lekki Phase 1,Terraced Duplex,Lekki
60000000.0,1,1,0,4,5,5,Osapa London,Terraced Duplex,Lekki
55000000.0,0,0,1,4,4,5,Ikota,Terraced Duplex,Lekki
65000000.0,0,0,0,5,5,5,Osapa London,Detached Duplex,Lekki
200000000.0,1,1,1,4,5,5,Oniru,Semi Detached Duplex,Victoria Island
130000000.0,0,1,0,4,4,5,Lekki Phase 1,Semi Detached Duplex,Lekki
76000000.0,0,1,0,4,4,5,Ologolo,Semi Detached Duplex,Lekki
73000000.0,0,0,0,5,5,5,Ikota,Detached Duplex,Lekki
245000000.0,0,0,0,5,5,6,Ikota,Detached Duplex,Lekki
135000000.0,0,1,0,4,5,5,Lekki Phase 1,Detached Duplex,Lekki
65000000.0,0,1,0,4,4,5,Ikate,Semi Detached Duplex,Lekki
430000000.0,0,0,0,5,6,6,Old Ikoyi,Detached Duplex,Ikoyi
115000000.0,0,1,0,4,4,5,Ikate,Semi Detached Duplex,Lekki
70000000.0,0,1,0,4,5,6,Other Lekki,Semi Detached Duplex,Lekki
290000000.0,0,0,0,3,0,0,Banana Island,Detached Duplex,Ikoyi
85000000.0,0,0,1,5,5,6,Chevron,Detached Duplex,Lekki
250000000.0,0,0,0,5,5,6,Onikoyi,Semi Detached Duplex,Ikoyi
100000000.0,0,1,1,4,7,6,Lekki Phase 1,Detached Duplex,Lekki
85000000.0,0,0,1,4,4,5,Ologolo,Semi Detached Duplex,Lekki
250000000.0,0,0,0,4,8,5,Lekki Phase 1,Semi Detached Duplex,Lekki
440000000.0,0,0,0,4,4,5,Banana Island,Detached Duplex,Ikoyi
180000000.0,0,0,0,5,5,6,Ikate,Detached Duplex,Lekki
95000000.0,0,1,1,4,4,5,Other Lekki,Detached Duplex,Lekki
65000000.0,1,1,0,4,4,5,Chevron,Semi Detached Duplex,Lekki
85000000.0,0,1,1,4,4,4,Ikate,Terraced Duplex,Lekki
480000000.0,0,0,0,5,5,6,Other Ikoyi,Detached Duplex,Ikoyi
250000000.0,0,1,0,4,4,5,Ikota,Detached Duplex,Lekki
77000000.0,1,1,0,4,5,5,Chevron,Semi Detached Duplex,Lekki
130000000.0,0,0,0,4,5,6,Lekki Phase 1,Terraced Duplex,Lekki
70000000.0,0,1,0,4,4,5,Osapa London,Detached Duplex,Lekki
70000000.0,1,0,1,4,4,5,Chevron,Terraced Duplex,Lekki
300000000.0,0,1,0,5,5,5,Onikoyi,Detached Duplex,Ikoyi
80000000.0,0,1,0,4,4,4,Victoria Garden City,Detached Duplex,Lekki
300000000.0,0,0,0,5,5,8,Chevron,Detached Duplex,Lekki
55000000.0,0,1,0,5,5,6,Lekki Phase 2,Detached Duplex,Lekki
38000000.0,0,0,0,4,5,4,Chevron,Terraced Duplex,Lekki
52000000.0,0,0,0,4,4,5,Ologolo,Detached Duplex,Lekki
220000000.0,0,1,1,5,5,6,Lekki Phase 1,Detached Duplex,Lekki
90000000.0,1,1,0,4,4,5,Lekki Phase 1,Detached Duplex,Lekki
300000000.0,0,1,0,5,6,6,Other Ikeja,Detached Duplex,Ikeja
190000000.0,0,1,0,5,5,7,Ologolo,Detached Duplex,Lekki
55000000.0,1,1,0,4,5,5,Victoria Garden City,Semi Detached Duplex,Lekki
38000000.0,0,1,0,4,4,5,Other Lekki,Terraced Duplex,Lekki
84000000.0,0,1,0,4,4,5,Other Lekki,Detached Duplex,Lekki
60000000.0,1,1,0,5,4,5,Ologolo,Terraced Duplex,Lekki
85000000.0,0,0,0,5,5,6,Ologolo,Detached Duplex,Lekki
50000000.0,0,0,0,3,4,4,Chevron,Detached Duplex,Lekki
55000000.0,0,1,0,5,6,6,Lekki Phase 2,Detached Duplex,Lekki
275000000.0,0,0,0,4,4,5,Lekki Phase 1,Semi Detached Duplex,Lekki
190000000.0,0,1,1,5,5,6,Lekki Phase 2,Semi Detached Duplex,Lekki
95000000.0,0,1,0,4,4,5,Lekki Phase 1,Semi Detached Duplex,Lekki
200000000.0,0,1,0,4,4,4,Other Victoria Island,Terraced Duplex,Victoria Island
88000000.0,0,0,0,4,4,4,Other Lekki,Semi Detached Duplex,Lekki
80000000.0,0,1,0,4,4,4,Other Lekki,Detached Duplex,Lekki
140000000.0,0,1,0,6,7,8,Ikota,Detached Duplex,Lekki
120000000.0,0,0,0,5,7,7,GRA,Semi Detached Duplex,Ikeja
75000000.0,1,1,1,4,4,4,Chevron,Semi Detached Duplex,Lekki
280000000.0,0,0,0,6,5,6,Lekki Phase 1,Detached Duplex,Lekki
200000000.0,0,1,0,5,6,7,Osapa London,Detached Duplex,Lekki
250000000.0,0,1,0,5,5,5,Lekki Phase 1,Detached Duplex,Lekki
198000000.0,0,0,0,5,5,5,Other Lekki,Detached Duplex,Lekki
46000000.0,0,0,0,4,6,6,Ikota,Semi Detached Duplex,Lekki
85000000.0,1,1,1,4,5,5,Chevron,Detached Duplex,Lekki
160000000.0,0,1,0,4,4,5,Opebi,Detached Duplex,Ikeja
350000000.0,0,1,0,5,5,5,Chevron,Detached Duplex,Lekki
180000000.0,1,0,0,5,6,6,Lekki Phase 1,Detached Duplex,Lekki
83000000.0,0,0,0,5,5,5,Chevron,Detached Duplex,Lekki
75000000.0,0,1,0,4,5,5,Other Lekki,Terraced Duplex,Lekki
37000000.0,0,0,0,4,5,5,Ikota,Terraced Duplex,Lekki
57000000.0,0,0,0,4,4,5,Agungi,Detached Duplex,Lekki
300000000.0,1,1,0,5,5,6,Osapa London,Detached Duplex,Lekki
55000000.0,0,1,0,4,5,5,Agungi,Semi Detached Duplex,Lekki
250000000.0,0,1,0,5,6,6,Oniru,Detached Duplex,Victoria Island
280000000.0,0,0,0,5,5,6,Other Lekki,Detached Duplex,Lekki
105000000.0,0,1,0,5,5,6,Adeniyi Jones,Semi Detached Duplex,Ikeja
100000000.0,0,1,1,3,3,4,Lekki Phase 1,Terraced Duplex,Lekki
125000000.0,0,1,0,4,4,5,Chevron,Semi Detached Duplex,Lekki
120000000.0,1,1,0,4,4,4,Lekki Phase 1,Detached Duplex,Lekki
120000000.0,0,0,0,4,4,5,Parkview,Terraced Duplex,Ikoyi
75000000.0,0,1,0,6,6,6,Other Lekki,Detached Duplex,Lekki
39000000.0,1,0,0,5,6,6,Lekki Phase 1,Detached Duplex,Lekki
120000000.0,0,0,0,5,6,7,Ikota,Detached Duplex,Lekki
100000000.0,0,1,1,4,4,4,Other Victoria Island,Terraced Duplex,Victoria Island
140000000.0,0,0,0,5,5,6,GRA,Terraced Duplex,Ikeja
75000000.0,0,1,1,4,4,5,Osapa London,Detached Duplex,Lekki
75000000.0,0,0,0,3,3,4,Lekki Phase 1,Terraced Duplex,Lekki
125000000.0,0,0,0,5,6,6,Ikate,Detached Duplex,Lekki
42000000.0,0,0,0,3,4,3,Ikota,Detached Duplex,Lekki
85000000.0,0,1,0,3,4,4,Ikate,Semi Detached Duplex,Lekki
500000000.0,1,1,0,5,6,6,Osapa London,Detached Duplex,Lekki
36000000.0,0,0,0,4,4,5,Other Lekki,Terraced Duplex,Lekki
280000000.0,0,0,0,6,5,5,Other Lekki,Detached Duplex,Lekki
250000000.0,1,1,1,5,6,6,Other Ikoyi,Detached Duplex,Ikoyi
300000000.0,0,0,0,8,8,9,GRA,Detached Duplex,Ikeja
110000000.0,0,0,0,5,5,6,Chevron,Detached Duplex,Lekki
70000000.0,0,1,0,4,4,5,Lekki Phase 1,Semi Detached Duplex,Lekki
180000000.0,1,1,0,4,4,5,Ikate,Detached Duplex,Lekki
72000000.0,0,0,0,4,4,4,Chevron,Semi Detached Duplex,Lekki
90000000.0,1,0,0,4,4,5,Lekki Phase 1,Terraced Duplex,Lekki
75000000.0,1,0,0,4,4,5,Other Lekki,Terraced Duplex,Lekki
35000000.0,0,1,0,4,4,5,Ikota,Semi Detached Duplex,Lekki
145000000.0,0,0,0,5,5,6,Osapa London,Detached Duplex,Lekki
230000000.0,0,0,0,4,4,5,Other Ikoyi,Terraced Duplex,Ikoyi
80000000.0,1,1,0,4,4,5,Ologolo,Terraced Duplex,Lekki
65000000.0,0,1,0,4,4,5,Agungi,Detached Duplex,Lekki
165000000.0,0,0,0,4,4,5,Other Ikoyi,Terraced Duplex,Ikoyi
55000000.0,0,0,0,4,4,5,Osapa London,Semi Detached Duplex,Lekki
300000000.0,0,0,0,10,10,10,Lekki Phase 1,Detached Duplex,Lekki
80000000.0,0,0,0,4,5,5,Ikate,Detached Duplex,Lekki
320000000.0,0,0,0,5,5,6,Chevron,Detached Duplex,Lekki
190000000.0,0,1,0,4,4,5,Victoria Garden City,Detached Duplex,Lekki
390000000.0,1,1,0,5,5,6,Osapa London,Detached Duplex,Lekki
180000000.0,0,0,0,4,4,5,Other Lekki,Detached Duplex,Lekki
110000000.0,0,0,0,5,5,6,Other Lekki,Detached Duplex,Lekki
55000000.0,0,0,0,4,4,5,Ikate,Detached Duplex,Lekki
150000000.0,0,1,0,5,5,6,Other Ikeja,Detached Duplex,Ikeja
135000000.0,0,0,0,5,5,6,Other Ikeja,Semi Detached Duplex,Ikeja
400000000.0,0,1,0,5,5,7,Lekki Phase 1,Detached Duplex,Lekki
470000000.0,0,0,0,4,4,4,Banana Island,Terraced Duplex,Ikoyi
55000000.0,0,1,0,3,3,4,Other Lekki,Terraced Duplex,Lekki
65000000.0,0,0,0,5,6,6,Osapa London,Detached Duplex,Lekki
75000000.0,0,1,1,4,6,6,Agungi,Semi Detached Duplex,Lekki
300000000.0,0,0,0,4,4,5,Other Lekki,Detached Duplex,Lekki
75000000.0,1,1,0,3,3,4,Ikate,Terraced Duplex,Lekki
55000000.0,0,0,0,4,6,6,Lekki Phase 2,Detached Duplex,Lekki
140000000.0,0,0,0,3,4,4,Lekki Phase 1,Terraced Duplex,Lekki
170000000.0,0,1,1,5,5,6,Ikota,Detached Duplex,Lekki
180000000.0,0,0,0,5,6,6,Chevron,Detached Duplex,Lekki
120000000.0,0,0,0,4,5,5,Opebi,Terraced Duplex,Ikeja
80000000.0,0,1,0,5,7,7,Osapa London,Detached Duplex,Lekki
130000000.0,1,1,0,5,5,6,Ikota,Detached Duplex,Lekki
160000000.0,0,1,0,5,5,6,Lekki Phase 1,Semi Detached Duplex,Lekki
115000000.0,0,0,0,4,4,4,Ikate,Terraced Duplex,Lekki
160000000.0,1,1,0,5,5,6,Osapa London,Detached Duplex,Lekki
42000000.0,1,1,0,4,4,5,Lekki Phase 2,Terraced Duplex,Lekki
180000000.0,0,0,0,4,4,5,Old Ikoyi,Terraced Duplex,Ikoyi
40000000.0,1,1,1,4,4,5,Chevron,Detached Duplex,Lekki
59000000.0,0,0,0,5,5,6,Other Lekki,Detached Duplex,Lekki
75000000.0,0,1,1,5,5,6,Chevron,Detached Duplex,Lekki
50000000.0,0,1,1,5,5,5,Lekki Phase 2,Detached Duplex,Lekki
150000000.0,1,1,0,4,4,5,Oniru,Detached Duplex,Victoria Island
65000000.0,1,1,0,4,5,5,Chevron,Semi Detached Duplex,Lekki
45000000.0,0,0,0,3,4,4,Ikota,Terraced Duplex,Lekki
120000000.0,0,1,0,3,3,3,Ikate,Terraced Duplex,Lekki
47000000.0,0,0,0,4,4,5,Chevron,Terraced Duplex,Lekki
75000000.0,0,0,0,3,2,3,Other Victoria Island,Terraced Duplex,Victoria Island
150000000.0,0,0,0,4,4,5,Other Victoria Island,Detached Duplex,Victoria Island
65000000.0,0,0,0,4,4,4,Osapa London,Detached Duplex,Lekki
110000000.0,0,0,0,5,5,5,Ikate,Detached Duplex,Lekki
85000000.0,0,1,0,5,7,7,Lekki Phase 1,Detached Duplex,Lekki
67000000.0,0,0,0,5,5,6,Agungi,Detached Duplex,Lekki
75000000.0,0,0,0,5,6,6,Osapa London,Semi Detached Duplex,Lekki
195000000.0,0,1,0,5,5,6,Ologolo,Detached Duplex,Lekki
98000000.0,0,0,0,5,5,6,Omole,Detached Duplex,Ikeja
390000000.0,0,1,0,5,5,6,Osapa London,Detached Duplex,Lekki
80000000.0,0,0,0,5,5,6,Ikate,Terraced Duplex,Lekki
75000000.0,0,1,0,4,5,5,Ikota,Detached Duplex,Lekki
78000000.0,1,1,1,4,4,5,Chevron,Semi Detached Duplex,Lekki
120000000.0,1,1,0,5,6,6,Ikota,Detached Duplex,Lekki
170000000.0,0,0,0,6,6,6,Allen Avenue,Detached Duplex,Ikeja
44900000.0,0,1,0,2,2,3,Lekki Phase 2,Detached Duplex,Lekki
330000000.0,0,0,0,5,5,6,Lekki Phase 1,Detached Duplex,Lekki
67000000.0,0,1,1,5,5,5,Chevron,Detached Duplex,Lekki
70000000.0,0,1,0,4,5,5,Ikota,Semi Detached Duplex,Lekki
100000000.0,0,1,0,4,4,5,Lekki Phase 2,Detached Duplex,Lekki
50000000.0,0,0,0,4,4,5,Other Lekki,Detached Duplex,Lekki
500000000.0,0,1,1,5,5,6,Osapa London,Detached Duplex,Lekki
60000000.0,1,1,0,4,5,5,Ologolo,Detached Duplex,Lekki
45000000.0,0,1,0,4,4,5,Victoria Garden City,Terraced Duplex,Lekki
105000000.0,0,0,0,5,6,5,Other Lekki,Detached Duplex,Lekki
150000000.0,0,0,0,5,5,5,Other Ikeja,Detached Duplex,Ikeja
140000000.0,0,1,0,3,4,4,Oniru,Terraced Duplex,Victoria Island
70000000.0,0,0,0,3,3,4,Other Ikeja,Terraced Duplex,Ikeja
250000000.0,0,0,0,4,4,5,Other Ikoyi,Terraced Duplex,Ikoyi
75000000.0,0,1,0,4,4,5,Lekki Phase 1,Detached Duplex,Lekki
110000000.0,0,1,0,5,5,6,Other Lekki,Detached Duplex,Lekki
63000000.0,0,0,0,5,5,6,Other Lekki,Detached Duplex,Lekki
300000000.0,0,0,0,5,5,6,Ikota,Detached Duplex,Lekki
115000000.0,0,1,0,4,4,5,Ikota,Detached Duplex,Lekki
350000000.0,0,1,0,5,6,7,Lekki Phase 1,Detached Duplex,Lekki
30000000.0,0,0,0,3,3,3,Other Lekki,Terraced Duplex,Lekki
70000000.0,1,1,1,3,3,4,Ikate,Terraced Duplex,Lekki
150000000.0,0,0,0,5,5,5,GRA,Detached Duplex,Ikeja
62000000.0,0,1,0,4,4,5,Ikota,Detached Duplex,Lekki
140000000.0,1,1,0,4,5,5,Other Lekki,Semi Detached Duplex,Lekki
50000000.0,0,1,0,4,4,5,Ikota,Semi Detached Duplex,Lekki
55000000.0,0,1,0,4,6,6,Chevron,Semi Detached Duplex,Lekki
190000000.0,0,0,0,4,4,4,Parkview,Detached Duplex,Ikoyi
100000000.0,0,1,0,5,5,6,Opebi,Detached Duplex,Ikeja
245000000.0,0,1,0,5,5,6,Ikota,Detached Duplex,Lekki
28000000.0,0,0,0,4,4,5,Chevron,Terraced Duplex,Lekki
230000000.0,1,1,0,5,5,6,Ikota,Detached Duplex,Lekki
47000000.0,1,1,0,4,5,4,Other Lekki,Semi Detached Duplex,Lekki
300000000.0,0,0,0,5,5,6,Other Ikoyi,Detached Duplex,Ikoyi
90000000.0,0,1,1,4,3,5,Chevron,Semi Detached Duplex,Lekki
55000000.0,1,1,0,4,5,5,Ikota,Terraced Duplex,Lekki
65000000.0,1,1,1,4,4,5,Ikota,Semi Detached Duplex,Lekki
59000000.0,0,0,0,4,4,5,Chevron,Semi Detached Duplex,Lekki
50000000.0,0,0,0,4,4,5,Chevron,Terraced Duplex,Lekki
300000000.0,1,1,0,4,4,5,Victoria Island Extension,Semi Detached Duplex,Victoria Island
130000000.0,0,0,1,5,5,6,Other Lekki,Detached Duplex,Lekki
59000000.0,0,0,0,4,6,6,Chevron,Terraced Duplex,Lekki
80000000.0,0,1,1,6,5,6,Lekki Phase 1,Detached Duplex,Lekki
50000000.0,1,1,0,3,4,4,Chevron,Terraced Duplex,Lekki
120000000.0,1,1,0,4,5,5,Ikate,Terraced Duplex,Lekki
125000000.0,1,1,1,4,4,5,Lekki Phase 1,Semi Detached Duplex,Lekki
37000000.0,1,1,0,4,4,5,Chevron,Detached Duplex,Lekki
45000000.0,0,1,0,4,6,6,Lekki Phase 1,Detached Duplex,Lekki
125000000.0,0,1,0,5,5,5,Chevron,Detached Duplex,Lekki
230000000.0,0,1,0,5,6,7,Other Lekki,Detached Duplex,Lekki
90000000.0,0,0,1,5,6,6,Ikota,Detached Duplex,Lekki
56000000.0,0,0,0,4,4,5,Chevron,Terraced Duplex,Lekki
450000000.0,0,0,0,5,5,6,Victoria Garden City,Detached Duplex,Lekki
38000000.0,0,1,0,3,3,4,Victoria Garden City,Terraced Duplex,Lekki
65000000.0,0,1,0,4,4,5,Chevron,Semi Detached Duplex,Lekki
160000000.0,1,1,0,5,5,6,Chevron,Detached Duplex,Lekki
120000000.0,0,0,0,5,5,6,Ikate,Terraced Duplex,Lekki
75000000.0,0,1,0,4,4,4,Other Lekki,Semi Detached Duplex,Lekki
55000000.0,0,0,0,4,4,5,Other Lekki,Semi Detached Duplex,Lekki
140000000.0,0,1,0,4,5,6,Lekki Phase 1,Detached Duplex,Lekki
145000000.0,0,1,0,5,5,6,Ikate,Detached Duplex,Lekki
130000000.0,0,1,1,5,6,7,Ikota,Detached Duplex,Lekki
290000000.0,0,1,0,5,5,6,Oniru,Detached Duplex,Victoria Island
75000000.0,0,0,0,4,4,5,Victoria Garden City,Semi Detached Duplex,Lekki
200000000.0,0,1,0,5,5,6,Parkview,Semi Detached Duplex,Ikoyi
75000000.0,0,1,0,4,4,5,Allen Avenue,Semi Detached Duplex,Ikeja
90000000.0,0,1,0,5,5,6,Lekki Phase 1,Detached Duplex,Lekki
125000000.0,1,0,0,5,5,6,Chevron,Detached Duplex,Lekki
135000000.0,0,1,0,3,4,4,Other Ikoyi,Detached Duplex,Ikoyi
68000000.0,1,1,0,4,4,4,Other Lekki,Detached Duplex,Lekki
59000000.0,0,0,0,5,5,6,Other Lekki,Semi Detached Duplex,Lekki
35000000.0,0,1,0,4,4,5,Victoria Garden City,Terraced Duplex,Lekki
76000000.0,0,1,0,4,4,5,Lekki Phase 2,Semi Detached Duplex,Lekki
170000000.0,0,1,0,5,5,5,Agungi,Detached Duplex,Lekki
220000000.0,0,0,0,5,5,6,Other Ikoyi,Semi Detached Duplex,Ikoyi
130000000.0,1,1,0,4,4,4,Victoria Island Extension,Terraced Duplex,Victoria Island
47000000.0,0,1,0,4,4,5,Chevron,Terraced Duplex,Lekki
110000000.0,0,0,0,5,5,6,Opebi,Detached Duplex,Ikeja
45000000.0,0,0,0,5,5,6,Other Ikeja,Detached Duplex,Ikeja
95000000.0,1,1,0,4,4,5,Ikota,Semi Detached Duplex,Lekki
48000000.0,0,0,0,4,4,5,Other Lekki,Terraced Duplex,Lekki
90000000.0,1,0,0,4,5,5,Ikate,Terraced Duplex,Lekki
230000000.0,0,1,0,5,5,6,GRA,Detached Duplex,Ikeja
160000000.0,0,1,1,5,5,6,Chevron,Detached Duplex,Lekki
70000000.0,0,0,0,5,5,6,Ikate,Detached Duplex,Lekki
155000000.0,1,1,0,5,5,7,Other Lekki,Detached Duplex,Lekki
140000000.0,0,0,0,4,4,4,Other Lekki,Detached Duplex,Lekki
115000000.0,0,1,0,4,4,5,Ikate,Detached Duplex,Lekki
55500000.0,0,0,1,4,4,5,Other Lekki,Detached Duplex,Lekki
350000000.0,0,0,0,5,6,6,GRA,Detached Duplex,Ikeja
90000000.0,0,0,0,4,4,4,Ikota,Semi Detached Duplex,Lekki
100000000.0,0,1,0,5,5,5,Ikota,Detached Duplex,Lekki
70000000.0,0,1,0,5,5,6,Lekki Phase 1,Detached Duplex,Lekki
150000000.0,0,1,0,4,5,4,Agungi,Detached Duplex,Lekki
90000000.0,0,0,0,4,4,5,Adeniyi Jones,Terraced Duplex,Ikeja
56000000.0,0,1,1,4,5,5,Ikate,Detached Duplex,Lekki
35000000.0,0,0,0,3,3,4,Ikate,Terraced Duplex,Lekki
85000000.0,0,0,0,4,5,5,Chevron,Semi Detached Duplex,Lekki
210000000.0,0,0,0,4,4,4,Oniru,Detached Duplex,Victoria Island
230000000.0,0,0,0,5,5,6,Ikate,Detached Duplex,Lekki
80000000.0,0,1,1,4,4,5,Agungi,Detached Duplex,Lekki
95000000.0,0,0,0,5,5,5,Osapa London,Detached Duplex,Lekki
200000000.0,1,1,1,5,5,5,Lekki Phase 2,Detached Duplex,Lekki
190000000.0,1,1,1,4,4,5,Ikate,Semi Detached Duplex,Lekki
200000000.0,0,1,0,4,5,5,Lekki Phase 2,Detached Duplex,Lekki
45000000.0,0,0,0,4,3,4,Other Lekki,Terraced Duplex,Lekki
78000000.0,0,0,0,2,0,0,Lekki Phase 1,Terraced Duplex,Lekki
240000000.0,0,0,0,5,5,6,Other Ikoyi,Detached Duplex,Ikoyi
85000000.0,0,0,0,4,4,5,Other Ikeja,Detached Duplex,Ikeja
70000000.0,0,0,0,5,6,6,Chevron,Semi Detached Duplex,Lekki
210000000.0,0,1,0,5,5,6,Lekki Phase 1,Detached Duplex,Lekki
380000000.0,1,1,1,6,7,7,Lekki Phase 1,Detached Duplex,Lekki
55000000.0,0,0,0,6,7,7,GRA,Semi Detached Duplex,Ikeja
53000000.0,0,1,0,4,5,5,Chevron,Detached Duplex,Lekki
50000000.0,0,0,0,4,4,5,Chevron,Semi Detached Duplex,Lekki
144000000.0,0,0,0,5,6,6,Osapa London,Detached Duplex,Lekki
60000000.0,0,1,1,4,4,5,Victoria Garden City,Terraced Duplex,Lekki
185000000.0,0,1,0,4,4,5,Osapa London,Detached Duplex,Lekki
40000000.0,0,1,0,2,0,0,Ikota,Terraced Duplex,Lekki
180000000.0,0,1,1,5,5,6,Ikate,Detached Duplex,Lekki
67000000.0,0,0,0,4,4,5,Agungi,Detached Duplex,Lekki
120000000.0,0,0,0,4,3,4,Awolowo Way,Detached Duplex,Ikeja
75000000.0,0,0,0,5,4,5,Ikate,Detached Duplex,Lekki
50000000.0,0,0,0,5,5,6,Allen Avenue,Detached Duplex,Ikeja
185000000.0,0,1,0,4,4,5,Other Lekki,Detached Duplex,Lekki
40000000.0,0,0,0,4,4,5,Chevron,Detached Duplex,Lekki
480000000.0,0,1,0,5,5,6,Other Ikoyi,Detached Duplex,Ikoyi
330000000.0,0,0,0,5,6,7,Lekki Phase 1,Detached Duplex,Lekki
110000000.0,1,1,0,5,5,6,Ikate,Detached Duplex,Lekki
270000000.0,0,1,0,4,4,5,Lekki Phase 1,Semi Detached Duplex,Lekki
250000000.0,0,0,0,5,5,5,Other Victoria Island,Detached Duplex,Victoria Island
55000000.0,0,0,0,4,5,5,Victoria Garden City,Detached Duplex,Lekki
185000000.0,0,0,0,4,4,4,Chevron,Semi Detached Duplex,Lekki
175000000.0,0,1,1,5,5,6,Ikate,Detached Duplex,Lekki
43500000.0,0,0,0,4,4,4,Chevron,Semi Detached Duplex,Lekki
86000000.0,0,1,1,4,4,5,Other Lekki,Semi Detached Duplex,Lekki
58000000.0,1,0,1,4,4,5,Lekki Phase 1,Semi Detached Duplex,Lekki
70000000.0,0,1,1,4,5,5,Ikate,Detached Duplex,Lekki
210000000.0,0,1,0,4,4,5,Lekki Phase 1,Terraced Duplex,Lekki
385000000.0,0,1,0,5,5,5,Lekki Phase 1,Detached Duplex,Lekki
